block,chemsys,metal_1,metal_2,ligand,source,delta_E,dip_x,dip_y,baseline_y,left_anchor,right_anchor,n_points,dip_method
d-block,Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1351134_POSCAR,-0.19505902968330413,8.7613402818,-0.43806758415626,-0.24300855447295588,7.8549947354,14.8036439244,35,local_max_drop
d-block,Ti-Zn-O,Ti,Zn,O,Ti9Zn2O13_1045652_POSCAR,-0.17837953610617363,7.1249207349,-0.29671184959246,-0.11833231348628638,6.6159978253,12.4686112861,35,local_max_drop
d-block,Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1044647_POSCAR,-0.15751764676451005,8.423814588,-0.33309825309353,-0.17558060632901992,8.122964067,14.741675529,35,local_max_drop
d-block,Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1044943_POSCAR,-0.15093298948133158,8.67850984,-0.32821053982303,-0.17727755034169843,8.07999192,14.66368904,35,local_max_drop
d-block,Ti-Zn-O,Ti,Zn,O,Ti4ZnO6_1046715_POSCAR,-0.15033182331985567,7.220847284,-0.2599474531154,-0.10961562979554434,6.962959881,12.636482747,35,local_max_drop
d-block,Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1379379_POSCAR,-0.14452036309516744,8.8842762508,-0.32728141251891,-0.18276104942374258,7.9652131904,15.0113633203,35,local_max_drop
d-block,Ti-Zn-O,Ti,Zn,O,TiZn2O4_532524_POSCAR,-0.135753829702904,15.0944107785,-0.34737444901387,-0.21162061931096598,12.4919261615,25.5043492465,35,local_max_drop
d-block,Ti-Zn-O,Ti,Zn,O,Ti3Zn2O8_29104_POSCAR,-0.12716713874877564,12.1619821695,-0.295061918983,-0.16789478023422436,11.742603474,20.5495560795,35,local_max_drop
d-block,Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1041628_POSCAR,-0.12428101000372915,4.0921454,-0.26230875214441,-0.13802774214068086,3.94599735,7.16125445,35,local_max_drop
d-block,Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1366888_POSCAR,-0.11896033378860944,7.30202745,-0.22962856480573,-0.11066823101712055,6.79843935,12.33790845,35,local_max_drop
d-block,Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1370060_POSCAR,-0.11627524990638763,4.1318648,-0.24688393166931,-0.13060868176292237,3.9842982,7.2307634,35,local_max_drop
d-block,Ti-Zn-O,Ti,Zn,O,Ti3ZnO7_1043918_POSCAR,-0.0952822207131424,8.311161,-0.192841853336,-0.09755963262285762,7.7570836,13.5748963,35,local_max_drop
d-block,Ti-Zn-O,Ti,Zn,O,TiZnO2_1385424_POSCAR,-0.08556463074737483,8.5633442249,-0.1565378787113,-0.07097324796392518,7.3400093356,14.9858523936,35,local_max_drop
d-block,Ti-Zn-O,Ti,Zn,O,TiZnO2_1045961_POSCAR,-0.08426438516176528,4.0271193103,-0.1573714122335,-0.07310702707173473,3.4518165517,7.0474587931,35,local_max_drop
d-block,Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1045412_POSCAR,-0.07203455342684942,7.6546656641,-0.122173747942,-0.050139194515150594,6.334895722,12.9337454324,35,local_max_drop
d-block,Ti-Zn-O,Ti,Zn,O,Ti3Zn2O8_1042495_POSCAR,-0.06789995122634411,8.6519764205,-0.15812329432891,-0.0902233431025659,8.0552883915,14.6188567105,35,local_max_drop
d-block,Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1047249_POSCAR,-0.0664297633234065,7.3250089914,-0.12019619752162,-0.053766434198213496,6.5401865995,12.8187657349,35,local_max_drop
d-block,Ti-Zn-O,Ti,Zn,O,Ti4ZnO9_1040892_POSCAR,-0.06520402855121762,12.7725795,-0.12693011119911,-0.06172608264789237,11.9210742,20.86187985,35,local_max_drop
d-block,Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1047325_POSCAR,-0.061867087088015374,7.032896892,-0.13102420275706,-0.06915711566904463,6.781722003,12.307569561,35,local_max_drop
d-block,Ti-Zn-S,Ti,Zn,S,Ti9ZnS16_531696_POSCAR,-0.16613611345717427,19.4878866,-0.35996987180282,-0.1938337583456457,18.79189065,34.10380155,35,local_max_drop
d-block,Ti-Zr-O,Ti,Zr,O,Zr5Ti7O24_761840_POSCAR,-0.2675109238076715,21.09376335,-0.48754532754388,-0.22003440373620853,19.63902105,35.64118635,35,local_max_drop
d-block,Ti-Zr-O,Ti,Zr,O,ZrTi2O_752953_POSCAR,-0.14608621400727537,6.66276317,-0.1964932353952,-0.050407021387924626,5.9488956875,11.6598355475,35,local_max_drop
d-block,Ti-Zr-O,Ti,Zr,O,Zr5Ti7O24_860957_POSCAR,-0.12712722838496573,8.19411095,-0.23212408117777,-0.10499685279280427,7.62899985,13.84522195,35,local_max_drop
d-block,Ti-Zr-O,Ti,Zr,O,ZrTi2O_27296_POSCAR,-0.125948551330687,6.744858599,-0.17673108666274,-0.050782535332053,5.814533275,11.396485219,35,local_max_drop
d-block,Ti-Zr-O,Ti,Zr,O,ZrTi2O6_757504_POSCAR,-0.1246779091848102,6.8781411704,-0.22705309777821,-0.10237518859339981,6.4037866069,11.6216868052,35,local_max_drop
d-block,Ti-Zr-O,Ti,Zr,O,ZrTiO4_753891_POSCAR,-0.08195208131967323,7.0336738422,-0.15308356320538,-0.07113148188570677,6.5485928876,11.8844833886,35,local_max_drop
d-block,Ti-Zr-O,Ti,Zr,O,ZrTi2O_1215204_POSCAR,-0.07249936943013227,6.728607074,-0.096983062831276,-0.024483693401143723,6.0076848875,11.7750623795,35,local_max_drop
d-block,V-Ag-O,V,Ag,O,V18Ag7O48_863411_POSCAR,-0.08596752416855849,12.837278593,-0.23586352786911,-0.1498960037005515,12.0090670708,20.2911822921,35,local_max_drop
d-block,V-Ag-O,V,Ag,O,V16Ag7O40_1100952_POSCAR,-0.0802054567052291,5.5066467088,-0.24500626409016,-0.1648008073849309,5.1395369282,8.9941896244,35,local_max_drop
d-block,V-Ag-O,V,Ag,O,V6AgO15_757033_POSCAR,-0.06351929488909311,11.3430177994,-0.14274081141953,-0.07922151653043688,10.6112101995,17.9292861991,35,local_max_drop
d-block,V-Cd-O,V,Cd,O,V3CdO7_541360_POSCAR,-0.07141447705584124,8.0657025,-0.17282875970147,-0.10141428264562875,7.527989,13.17398075,35,local_max_drop
d-block,V-Cd-O,V,Cd,O,V3CdO7_1179420_POSCAR,-0.06917454138696114,8.077866,-0.1622731968485,-0.09309865546153887,7.5393416,13.1938478,35,local_max_drop
d-block,V-Co-O,V,Co,O,V_CoO2_2_530941_POSCAR,-0.14169336807963911,6.5454380572,-0.5830196214154,-0.44132625333576087,6.0218030127,7.0690731018,35,local_max_drop
d-block,V-Co-O,V,Co,O,V3CoO8_861494_POSCAR,-0.08172293202137416,12.5184369013,-0.18956260496077,-0.10783967293939582,11.6838744412,20.4467802721,35,local_max_drop
d-block,V-Co-O,V,Co,O,V2CoO7_1336251_POSCAR,-0.06053453995913763,23.26011065,-0.19637571842094,-0.13584117846180238,21.75945835,36.76598135,35,local_max_drop
d-block,V-Co-O,V,Co,O,V2CoO4_2740702_POSCAR,-0.05946518128044985,7.1633740922,-0.11495926728169,-0.055494086001240145,6.1400349361,12.5359046613,35,local_max_drop
d-block,V-Co-O,V,Co,O,V2CoO4_2758056_POSCAR,-0.05925977493199572,7.2619799218,-0.11479593698515,-0.05553616205315429,6.2245542187,12.7084648631,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCrO3_770779_POSCAR,-0.10119101728561625,6.7413730597,-0.20519573391464,-0.10400471662902375,6.2598464126,11.7974028545,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCrO3_1101715_POSCAR,-0.09889226144132518,6.7333181049,-0.20237858994969,-0.10348632850836481,6.2523668117,11.7833066836,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCrO3_757023_POSCAR,-0.09534162453049833,7.0688572289,-0.20048187760932,-0.10514025307882166,6.5639388554,12.3705001506,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCrO3_770778_POSCAR,-0.09526486089809938,6.7815481205,-0.20066937248442,-0.10540451158632061,6.2971518262,11.8677092109,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCrO3_755281_POSCAR,-0.0943958260797321,6.7066267504,-0.1968773605499,-0.10248153447016789,6.2275819826,11.7365968133,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCrO3_770843_POSCAR,-0.0926224327438278,7.0397874761,-0.1942862755971,-0.1016638428532722,6.5369455136,12.3196280833,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCrO3_754036_POSCAR,-0.09158728364940269,6.7169928423,-0.19246660276584,-0.1008793191164373,6.2372076393,11.754737474,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCrO3_770849_POSCAR,-0.09151038072421935,6.7683038671,-0.19320917883649,-0.10169879811227064,6.2848535908,11.8445317674,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCrO3_753988_POSCAR,-0.0900754106780168,7.0430863941,-0.19160237944595,-0.10152696876793318,6.5400087945,12.3254011896,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCrO3_770855_POSCAR,-0.08894946121143249,7.2939049249,-0.1925091562371,-0.1035596950256675,6.772911716,12.7643336186,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCrO3_1376270_POSCAR,-0.07817434905599235,7.6593927976,-0.15865148472176,-0.08047713566576764,6.8934535178,12.5103415694,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCrO3_1374293_POSCAR,-0.0767453582650421,7.6799321805,-0.15752719497556,-0.0807818367105179,6.9119389624,12.5438892281,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCr2O4_1314508_POSCAR,-0.07531219394445846,7.1401527226,-0.15215562860894,-0.07684343466448154,6.6112525209,12.958054941,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,V16CrO41_849774_POSCAR,-0.07084732136116341,18.05722255,-0.15347817028551,-0.08263084892434659,16.89224045,28.54206145,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCr2O4_754077_POSCAR,-0.0706249672941974,7.0808151982,-0.14914020574765,-0.0785152384534526,6.5563103687,12.8503683226,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCrO3_1375284_POSCAR,-0.06796328262363391,7.6771442026,-0.14961361238791,-0.08165032976427608,6.9094297823,12.5393355309,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCrO3_1370790_POSCAR,-0.0670973590712137,7.6458605533,-0.14719536204325,-0.08009800297203631,6.8812744979,12.4882389037,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCrO3_1373421_POSCAR,-0.06696686288643176,7.690488932,-0.14958132240287,-0.08261445951643824,6.9214400388,12.5611319222,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCrO3_1337287_POSCAR,-0.06624126584248032,7.6639046118,-0.14916284807392,-0.08292158223143968,6.8975141507,12.517710866,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCr2O4_1306534_POSCAR,-0.05785990403688018,7.1635404059,-0.14177235015494,-0.08391244611805981,6.6329077833,13.0004992552,35,local_max_drop
d-block,V-Cr-O,V,Cr,O,VCrO3_1216392_POSCAR,-0.05463645875639657,6.0984341158,-0.10947904944271,-0.05484259068631343,5.662831679,10.6722597027,35,local_max_drop
d-block,V-Cr-S,V,Cr,S,V_Cr7S10_2_1216997_POSCAR,-0.09709818737031908,8.8334128544,-0.30405224829065,-0.2069540609203309,8.1790859763,16.0310085135,35,local_max_drop
d-block,V-Cr-S,V,Cr,S,V4_CrS2_5_1217039_POSCAR,-0.09185661433229686,7.6783665592,-0.21272225907771,-0.12086564474541314,7.129911805,13.4371414786,35,local_max_drop
d-block,V-Cu-O,V,Cu,O,V30Cu34O95_1217808_POSCAR,-0.22126874010505548,17.3061854607,-0.71576977338862,-0.49450103328356454,16.1524397633,28.2667695858,35,local_max_drop
d-block,V-Cu-O,V,Cu,O,V18Cu20O57_863399_POSCAR,-0.13076533267603185,11.767110815,-0.42341934641759,-0.29265401374155814,10.9826367607,19.2196143312,35,local_max_drop
d-block,V-Cu-O,V,Cu,O,V12Cu2O29_772965_POSCAR,-0.12062166955740522,11.0055076969,-0.28332807665614,-0.1627064070987348,10.2718071838,17.9756625716,35,local_max_drop
d-block,V-Cu-O,V,Cu,O,V8CuO20_773059_POSCAR,-0.11957559763762585,14.6791966952,-0.26391581786903,-0.14434022023140416,13.7321517471,23.2026012279,35,local_max_drop
d-block,V-Cu-O,V,Cu,O,V3CuO8_775644_POSCAR,-0.08546761784823571,12.410643,-0.18566950119703,-0.10020188334879428,11.5832668,20.2707169,35,local_max_drop
d-block,V-Cu-O,V,Cu,O,V16_CuO8_5_758314_POSCAR,-0.08262617674673091,17.7759921,-0.19636363403547,-0.11373745728873909,16.6291539,28.0975359,35,local_max_drop
d-block,V-Cu-O,V,Cu,O,V4Cu3O10_1958773_POSCAR,-0.06956798955765199,15.8854271461,-0.16463782028692,-0.09506983072926802,14.7898804463,26.8408941434,35,local_max_drop
d-block,V-Cu-O,V,Cu,O,V6CuO15_758210_POSCAR,-0.05878025456226044,11.4285126322,-0.13649024675419,-0.07770999219192956,10.6911892366,18.0644231928,35,local_max_drop
d-block,V-Cu-O,V,Cu,O,V6CuO15_1216902_POSCAR,-0.05780561128611243,11.4266263475,-0.13573822782593,-0.07793261653981758,10.6894246476,18.061441646,35,local_max_drop
s-block,Be-Ca-O,Be,Ca,O,Ca12Be17O29_27407_POSCAR,-0.2312645271420709,13.3716051109,-0.34891655068416,-0.11765202354208909,11.2148946091,21.1357629172,35,local_max_drop
s-block,Be-Sr-O,Be,Sr,O,SrBe3O4_27791_POSCAR,-0.05646631877822474,7.117133543,-0.092905335755273,-0.03643901697704826,5.969208778,11.249662697,35,local_max_drop
s-block,Ca-Ba-O,Ca,Ba,O,BaCaO2_756930_POSCAR,-0.13600007971661748,5.8343922,-0.17585796638856,-0.039857886671942504,4.705155,9.2221038,35,local_max_drop
s-block,Ca-Ba-O,Ca,Ba,O,Ba3CaO4_1078915_POSCAR,-0.0711327080737588,8.218158,-0.090960156721948,-0.019827448648189208,6.848465,13.4229914,35,local_max_drop
s-block,Ca-Ba-O,Ca,Ba,O,BaCa3O4_1019541_POSCAR,-0.06366236866567448,7.662369,-0.086099592256505,-0.022437223590830516,6.6407198,12.5152027,35,local_max_drop
s-block,Ca-Sr-O,Ca,Sr,O,Sr3CaO4_1079940_POSCAR,-0.06563188036416054,7.6929675,-0.089780562297972,-0.024148681933811457,6.41080625,12.56518025,35,local_max_drop
s-block,Ca-Sr-O,Ca,Sr,O,SrCa3O4_978844_POSCAR,-0.06124195920016431,7.66614965,-0.085439090955807,-0.02419713175564269,6.67696905,12.11746235,35,local_max_drop
s-block,Cs-Ba-O,Cs,Ba,O,Cs2BaO2_755217_POSCAR,-0.1280173843596677,12.33950025,-0.17745581031019,-0.04943842595052232,9.8716002,17.27530035,35,local_max_drop
s-block,Cs-Ba-O,Cs,Ba,O,Cs2Ba2O3_754272_POSCAR,-0.09756413101371639,12.9861996,-0.13240360744688,-0.034839476433163624,11.0185936,19.2825388,35,local_max_drop
s-block,Cs-Ba-O,Cs,Ba,O,Cs2Ba2O3_752539_POSCAR,-0.07577613463356045,12.11396025,-0.10804187658479,-0.03226574195122955,9.34505505,16.95954435,35,local_max_drop
s-block,Cs-Be-O,Cs,Be,O,Cs2BeO2_755292_POSCAR,-0.08678916963443675,15.0559578415,-0.12652565616017,-0.03973648652573325,13.4282867235,19.9389711955,35,local_max_drop
s-block,Cs-Ca-O,Cs,Ca,O,Cs2CaO2_753803_POSCAR,-0.09166487068382075,11.7715248,-0.14361021289939,-0.05194534221556925,9.4826172,16.0223532,35,local_max_drop
s-block,Cs-Mg-O,Cs,Mg,O,Cs2MgO2_1178409_POSCAR,-0.16775273478993952,12.2111766,-0.26056654100507,-0.09281380621513048,10.8543792,16.62076815,35,local_max_drop
s-block,Cs-Sr-O,Cs,Sr,O,Cs2Sr2O3_753801_POSCAR,-0.08084420737194728,12.7763262,-0.11935916914139,-0.03851496176944271,10.5216804,18.4129407,35,local_max_drop
s-block,K-Be-O,K,Be,O,K4Be3O5_28158_POSCAR,-0.10666065781026347,10.1532093031,-0.16856466768244,-0.06190400987217652,8.9928425256,14.2144930243,35,local_max_drop
s-block,K-Be-O,K,Be,O,K2BeO2_27915_POSCAR,-0.10032545734281023,10.0332665125,-0.15101924775515,-0.05069379041233977,9.17327224,14.0465731175,35,local_max_drop
s-block,K-Be-O,K,Be,O,K2Be2O3_754587_POSCAR,-0.06029229740078529,13.1004768,-0.090892939859918,-0.03060064245913272,11.4629172,20.0601051,35,local_max_drop
s-block,K-Mg-O,K,Mg,O,K6MgO4_12171_POSCAR,-0.14662207431746324,15.631081494,-0.20426957051264,-0.05764749619517675,13.941234846,20.700621438,35,local_max_drop
s-block,K-Mg-O,K,Mg,O,K2Mg2O3_769025_POSCAR,-0.138601958086602,10.903283914,-0.22783784640223,-0.08923588831562801,8.979174988,15.713556229,35,local_max_drop
s-block,K-Mg-O,K,Mg,O,K2MgO2_755802_POSCAR,-0.10140484765867425,9.791461764,-0.15993644361937,-0.058531595960695765,8.703521568,13.327267401,35,local_max_drop
s-block,K-Rb-O,K,Rb,O,KRbO_756889_POSCAR,-0.0765062439209751,15.1072716695,-0.10449305325066,-0.0279868093296849,12.4412825514,21.7722444649,35,local_max_drop
s-block,K-Rb-S,K,Rb,S,KRbS_28760_POSCAR,-0.0990123655642354,8.2562585985,-0.13457882954997,-0.0355664639857346,7.2554999805,12.2592930705,35,local_max_drop
s-block,K-Sr-O,K,Sr,O,K2Sr2O3_756334_POSCAR,-0.10674797258910643,11.4558416,-0.14692248811594,-0.04017451552683357,10.0238614,17.54175745,35,local_max_drop
s-block,Li-Ba-O,Li,Ba,O,BaLi4O3_778878_POSCAR,-0.294433136649283,9.240105455,-0.3897634318003,-0.095330295151017,7.8812664175,13.3166225675,35,local_max_drop
s-block,Li-Ba-O,Li,Ba,O,BaLi4O3_1178558_POSCAR,-0.2843296271860232,9.268275237,-0.37955364050238,-0.09522401331635676,7.9052935845,13.3572201945,35,local_max_drop
s-block,Li-Cs-O,Li,Cs,O,CsLiO_1178395_POSCAR,-0.0755136432818384,13.219193414,-0.099513986315914,-0.0240003430340756,10.9530459716,18.5068707796,35,local_max_drop
s-block,Li-Cs-O,Li,Cs,O,CsLiO_1178393_POSCAR,-0.07339573758885,6.75261655,-0.10116468059241,-0.02776894300356,5.65759765,8.94265435,35,local_max_drop
s-block,Li-K-O,Li,K,O,KLiO_559612_POSCAR,-0.10404916131413673,9.610891128,-0.13589974786218,-0.03185058654804328,8.276045138,13.081490702,35,local_max_drop
s-block,Li-K-O,Li,K,O,KLi2O3_1103121_POSCAR,-0.0789905275271748,10.4987337675,-0.10470413986515,-0.0257136123379752,9.2261599775,15.5890289275,35,local_max_drop
s-block,Li-K-S,Li,K,S,KLiS_722181_POSCAR,-0.056204837803188405,6.4816781985,-0.076406998955495,-0.0202021611523066,5.854419018,10.2452332815,35,local_max_drop
s-block,Li-K-S,Li,K,S,KLiS_8430_POSCAR,-0.055931282967757824,6.898758064,-0.077299709933449,-0.021368426965691183,6.036413306,10.5637232855,35,local_max_drop
s-block,Li-Na-O,Li,Na,O,NaLiO_755959_POSCAR,-0.10617429120717738,10.8120717651,-0.13810172742819,-0.031927436221012614,9.4605627945,16.5559848903,35,local_max_drop
s-block,Li-Na-O,Li,Na,O,NaLiO_755144_POSCAR,-0.05909976548263289,5.699603158,-0.077746204143314,-0.018646438660681105,5.02906161,8.214133963,35,local_max_drop
s-block,Li-Na-S,Li,Na,S,NaLiS_8452_POSCAR,-0.058781582652586914,6.013891455,-0.0846470418399,-0.025865459187313086,5.212039261,9.8226893765,35,local_max_drop
s-block,Li-Rb-O,Li,Rb,O,RbLiO_28545_POSCAR,-0.09183117574087676,6.304516938,-0.12218593352166,-0.030354757780783233,5.604015056,8.5811480545,35,local_max_drop
s-block,Li-Rb-O,Li,Rb,O,RbLi2O3_1095542_POSCAR,-0.0696044569504817,9.2012432,-0.092864845704354,-0.023260388753872284,8.0510878,14.08940365,35,local_max_drop
s-block,Mg-Ba-O,Mg,Ba,O,Ba2MgO3_779511_POSCAR,-0.17253731800143593,10.1023839066,-0.2332997679935,-0.06076244999206406,8.4729671475,15.9682842394,35,local_max_drop
s-block,Mg-Ba-O,Mg,Ba,O,BaMgO2_756018_POSCAR,-0.07267526657878476,8.963161515,-0.10274986078431,-0.030074594205525246,7.768073313,14.6398304745,35,local_max_drop
s-block,Na-Ba-O,Na,Ba,O,BaNa6O4_779453_POSCAR,-0.37815855903863527,15.0505089049,-0.52787362566264,-0.1497150666240047,13.1691952918,23.0460917606,35,local_max_drop
s-block,Na-Ba-O,Na,Ba,O,Ba2Na2O3_752395_POSCAR,-0.26017732056053366,11.1305221,-0.3512902002598,-0.09111287969926636,9.6943257,17.5934059,35,local_max_drop
s-block,Na-Ba-O,Na,Ba,O,BaNa6O4_755322_POSCAR,-0.18606680621663024,12.848592448,-0.26557115248862,-0.07950434627198977,11.242518392,19.674407186,35,local_max_drop
s-block,Na-Ba-O,Na,Ba,O,BaNa2O2_756521_POSCAR,-0.1767392562187892,10.80806785,-0.24436113913373,-0.06762188291494081,9.41347845,17.08372015,35,local_max_drop
s-block,Na-Ba-O,Na,Ba,O,BaNa4O3_756084_POSCAR,-0.1438781355420102,10.6316971859,-0.20153483401935,-0.057656698477339785,9.259865291,16.8049407132,35,local_max_drop
s-block,Na-Ba-O,Na,Ba,O,BaNa4O3_756090_POSCAR,-0.1374669495691469,14.6237480081,-0.19071136891552,-0.0532444193463731,12.7368127813,23.114956529,35,local_max_drop
s-block,Na-Ba-O,Na,Ba,O,Ba2Na2O3_752689_POSCAR,-0.1210162706748418,9.3599044,-0.16596083114281,-0.04494456046796818,8.1521748,14.7946876,35,local_max_drop
s-block,Na-Ba-O,Na,Ba,O,BaNa2O2_755391_POSCAR,-0.08078837318482282,10.992165808,-0.1128965374924,-0.03210816430757718,9.2746399005,16.8317538935,35,local_max_drop
s-block,Na-Ba-O,Na,Ba,O,Ba2NaO_1019519_POSCAR,-0.06362979245398137,11.406530241,-0.088528244170813,-0.02489845171683163,9.716673909,20.700740067,35,local_max_drop
s-block,Na-Be-O,Na,Be,O,Na2BeO2_28588_POSCAR,-0.2672822139103636,8.438605152,-0.4137344673958,-0.1464522534854364,7.120073097,12.921614139,35,local_max_drop
s-block,Na-Be-O,Na,Be,O,Na6BeO4_755546_POSCAR,-0.15924718978166588,12.434874213,-0.24518905512255,-0.0859418653408841,10.971947835,17.9208481305,35,local_max_drop
s-block,Na-Be-O,Na,Be,O,Na6Be8O11_28559_POSCAR,-0.12467838690558153,8.0522480991,-0.20746029873642,-0.08278191183083847,7.0132483444,12.7277469954,35,local_max_drop
s-block,Na-Be-O,Na,Be,O,Na2Be2O3_754663_POSCAR,-0.07771866308691808,8.4998528,-0.13325407355239,-0.055535410465471925,6.9061304,13.0153996,35,local_max_drop
s-block,Na-Be-O,Na,Be,O,NaBeO2_753443_POSCAR,-0.06470953277744455,11.899259923,-0.11592804695159,-0.05121851417414544,9.6681486874,18.2207417571,35,local_max_drop
s-block,Na-Be-O,Na,Be,O,Na2Be2O3_755789_POSCAR,-0.05710762004565508,10.903197,-0.093349126037952,-0.03624150599229691,9.8128773,17.8085551,35,local_max_drop
s-block,Na-K-S,Na,K,S,KNaS_28383_POSCAR,-0.10107132290129914,7.416370912,-0.14630294377628,-0.04523162087498086,6.489324548,11.356317959,35,local_max_drop
s-block,Na-Mg-O,Na,Mg,O,Na6MgO4_753816_POSCAR,-0.1737583390490534,12.4191259665,-0.26852160452034,-0.0947632654712866,10.9137773645,18.4405203745,35,local_max_drop
s-block,Na-Mg-O,Na,Mg,O,Na6MgO4_755084_POSCAR,-0.14085600492512956,12.506278905,-0.22421497698379,-0.08335897205866043,11.034951975,18.0237548925,35,local_max_drop
s-block,Na-Mg-O,Na,Mg,O,Na4MgO3_754369_POSCAR,-0.11557091295362108,9.24127321,-0.18079704871819,-0.06522613576456891,8.0488508603,14.6071737836,35,local_max_drop
s-block,Rb-Be-O,Rb,Be,O,Rb2Be2O3_755752_POSCAR,-0.09513288371283532,9.3672343625,-0.16494605249468,-0.06981316878184468,8.2966932925,13.1141281075,35,local_max_drop
s-block,Rb-Be-O,Rb,Be,O,Rb2Be2O3_1345479_POSCAR,-0.074320818346162,14.0185822,-0.13423482886429,-0.059914010518127996,12.8819404,18.5651494,35,local_max_drop
s-block,Rb-Be-O,Rb,Be,O,Rb2Be2O3_771976_POSCAR,-0.074320818346162,14.0185822,-0.13423482886429,-0.059914010518127996,12.8819404,18.5651494,35,local_max_drop
s-block,Rb-Cs-O,Rb,Cs,O,Cs11Rb7O3_572722_POSCAR,-0.29473986972265315,15.4960287,-0.46649056736128,-0.17175069763862683,10.48260765,22.33251195,35,local_max_drop
s-block,Rb-Cs-O,Rb,Cs,O,CsRbO_754171_POSCAR,-0.08134419234878382,9.0721512,-0.10633092361193,-0.024986731263146187,8.3161386,12.3482058,35,local_max_drop
s-block,Rb-Mg-O,Rb,Mg,O,Rb2MgO2_778256_POSCAR,-0.196385547747716,11.0318916,-0.30970005558905,-0.113314507841334,9.734022,15.8989026,35,local_max_drop
s-block,Rb-Mg-O,Rb,Mg,O,Rb2MgO2_756372_POSCAR,-0.08899489646571716,10.1456658,-0.14400283998191,-0.05500794351619283,9.0183696,13.80937845,35,local_max_drop
s-block,Rb-Mg-O,Rb,Mg,O,Rb2MgO2_1541753_POSCAR,-0.08636397535201257,19.706438466,-0.14382464208546,-0.05746066673344743,18.0642352605,26.8226523565,35,local_max_drop
s-block,Sr-Ba-O,Sr,Ba,O,Ba3Sr4O7_760515_POSCAR,-0.1271229568344997,8.2055374977,-0.16379167546324,-0.03666871862874031,6.6173689498,12.9700431415,35,local_max_drop
s-block,Sr-Ba-O,Sr,Ba,O,Ba3SrO4_1079882_POSCAR,-0.0765420254768794,8.298702,-0.095970612456357,-0.019428586979477608,6.6389616,13.5545466,35,local_max_drop
s-block,Sr-Ba-O,Sr,Ba,O,BaSr3O4_984729_POSCAR,-0.07052326473006629,7.9915425,-0.093185634254558,-0.02266236952449171,6.65961875,13.05285275,35,local_max_drop
