chemsys,source,material_id,formula,crystal_system,space_group_symbol,space_group_number,energy_above_hull,formation_energy,predicted_stable,band_gap,is_metal,density,n_sites,cell_volume,volume_per_atom,sphere_volume_sum,packing_fraction,packing_percent
Fe-Cu-O,Fe2CuO4_685418_POSCAR,mp-685418,Fe2CuO4,,,,,,,,,,56,617.3657533748088,11.024388453121587,269.7543360322199,0.4369441203332336,43.69441203332336
Fe-Cu-O,Fe9Cu3O16_705842_POSCAR,mp-705842,Fe9Cu3O16,,,,,,,,,,28,310.58087398195653,11.092174070784163,134.87716801611006,0.4342739019529769,43.42739019529769
Fe-Cu-O,Fe9Cu3O16_861469_POSCAR,mp-861469,Fe9Cu3O16,,,,,,,,,,28,287.162011853736,10.255786137633427,134.87716801611006,0.46969014858695457,46.96901485869546
Fe-Cu-O,Fe9Cu3O16_868046_POSCAR,mp-868046,Fe9Cu3O16,,,,,,,,,,28,287.1535775958783,10.25548491413851,134.87716801611006,0.469703944298154,46.9703944298154
Fe-Nb-S,Nb2FeS4_1193958_POSCAR,mp-1193958,Nb2FeS4,,,,,,,,,,28,477.0771802995553,17.03847072498412,263.93325806043237,0.5532296847539626,55.32296847539626
Fe-Nb-S,Nb2FeS4_1210649_POSCAR,mp-1210649,Nb2FeS4,,,,,,,,,,28,547.0814240409819,19.538622287177926,263.93325806043237,0.48243871289013296,48.2438712890133
Fe-Nb-S,Nb3FeS6_22613_POSCAR,mp-22613,Nb3FeS6,,,,,,,,,,20,341.58808073878663,17.07940403693933,188.31586011560208,0.5512951731463012,55.129517314630114
Fe-Nb-S,Nb4FeS8_1193686_POSCAR,mp-1193686,Nb4FeS8,,,,,,,,,,26,475.2034303999582,18.27705501538301,244.66509120098803,0.5148638994357931,51.48638994357931
Fe-Ni-O,Fe_NiO2_2_640147_POSCAR,mp-640147,Fe(NiO2)2,,,,,,,,,,14,137.35932892725648,9.811380637661177,60.848042030809,0.4429844154453699,44.298441544536985
Fe-Ni-O,Fe11_NiO3_8_36806_POSCAR,mp-36806,Fe11(NiO3)8,,,,,,,,,,43,463.2619144478638,10.773532894136366,198.76875149939497,0.4290634418680768,42.90634418680768
Fe-Ni-O,Fe13_NiO10_2_757258_POSCAR,mp-757258,Fe13(NiO10)2,,,,,,,,,,70,785.2428032500667,11.21775433214381,330.6023780630288,0.4210193034494401,42.10193034494401
Fe-Ni-O,Fe14Ni11O32_1365499_POSCAR,mp-1365499,Fe14Ni11O32,,,,,,,,,,57,619.7096116063054,10.872098449233428,261.2644290245154,0.4215917005826493,42.15917005826493
Fe-Ni-O,Fe14Ni11O32_685456_POSCAR,mp-685456,Fe14Ni11O32,,,,,,,,,,57,619.7096113831703,10.872098445318779,261.2644290245154,0.42159170073444924,42.159170073444926
Fe-Ni-O,Fe21Ni9O40_698680_POSCAR,mp-698680,Fe21Ni9O40,,,,,,,,,,70,780.5162117427582,11.150231596325117,322.3642005914713,0.4130140998246373,41.30140998246373
Fe-Ni-O,Fe2NiO4_1326188_POSCAR,mp-1326188,Fe2NiO4,,,,,,,,,,70,758.4292782024617,10.834703974320881,320.71656509715973,0.42286944124478393,42.286944124478396
Fe-Ni-O,Fe2NiO4_530214_POSCAR,mp-530214,Fe2NiO4,,,,,,,,,,56,611.7245584763098,10.923652829934102,256.5732520777278,0.41942611020359105,41.9426110203591
Fe-Ni-O,Fe2NiO4_699378_POSCAR,mp-699378,Fe2NiO4,,,,,,,,,,70,758.4291586000455,10.834702265714936,320.71656509715973,0.4228695079302565,42.28695079302565
Fe-Ni-O,Fe7_Ni3O8_2_754651_POSCAR,mp-754651,Fe7(Ni3O8)2,,,,,,,,,,29,305.08970634694276,10.520334701618715,134.6254384799632,0.4412650957383317,44.126509573833175
Fe-Ni-S,Fe5Ni7S16_675307_POSCAR,mp-675307,Fe5Ni7S16,,,,,,,,,,56,842.3381105307514,15.041751973763416,363.32064973907717,0.43132400777895635,43.13240077789563
Fe-Ni-S,Fe6Ni9S20_1333995_POSCAR,mp-1333995,Fe6Ni9S20,,,,,,,,,,70,1033.7343953489617,14.767634219270882,453.3269944266907,0.4385333374475359,43.85333374475359
Fe-Ni-S,Fe6Ni9S20_530925_POSCAR,mp-530925,Fe6Ni9S20,,,,,,,,,,70,1033.7344224235314,14.76763460605045,453.3269944266907,0.4385333259618959,43.853332596189595
Fe-Ni-S,FeNi35S32_1225604_POSCAR,mp-1225604,FeNi35S32,,,,,,,,,,68,968.6813636970512,14.245314172015458,444.3293055152013,0.4586950076332453,45.86950076332453
Fe-Ta-S,Ta9_FeS3_2_3652_POSCAR,mp-3652,Ta9(FeS3)2,,,,,,,,,,34,613.4610175906158,18.042971105606348,467.1563858187581,0.7615094886607906,76.15094886607906
Fe-Ta-S,Ta9_FeS3_2_615821_POSCAR,mp-615821,Ta9(FeS3)2,,,,,,,,,,17,299.6428784285069,17.62605167226511,233.5781929093791,0.7795219233455253,77.95219233455254
Fe-Y-O,Y_FeO2_2_557783_POSCAR,mp-557783,Y(FeO2)2,,,,,,,,,,21,273.67939082454376,13.032351944025894,158.44836176680556,0.5789561329021922,57.89561329021922
Fe-Y-O,Y_FeO2_3_1045059_POSCAR,mp-1045059,Y(FeO2)3,,,,,,,,,,40,515.2418829183557,12.881047072958893,259.43489950435145,0.5035205950938989,50.35205950938989
Fe-Y-O,Y2Fe2O7_1379819_POSCAR,mp-1379819,Y2Fe2O7,,,,,,,,,,22,248.1317823546938,11.27871737975881,170.3196277794216,0.6864079488856327,68.64079488856328
Fe-Y-O,Y3Fe5O12_4704_POSCAR,mp-4704,Y3Fe5O12,,,,,,,,,,80,990.6826701404029,12.383533376755036,595.2571133483359,0.600855482072755,60.085548207275494
Fe-Y-O,Y6Fe16O_504492_POSCAR,mp-504492,Y6Fe16O,,,,,,,,,,23,423.45073443992897,18.410901497388217,327.73506739204856,0.7739626849992896,77.39626849992895
Fe-Y-O,YFeO3_1275986_POSCAR,mp-1275986,YFeO3,,,,,,,,,,20,252.68252202526202,12.634126101263101,167.9111069219911,0.6645141325018282,66.45141325018282
Fe-Y-O,YFeO3_1376289_POSCAR,mp-1376289,YFeO3,,,,,,,,,,30,376.5719108421803,12.552397028072676,251.86666038298665,0.6688408060487095,66.88408060487096
Fe-Y-O,YFeO3_20783_POSCAR,mp-20783,YFeO3,,,,,,,,,,20,226.55587763986915,11.327793881993458,167.9111069219911,0.7411465492363029,74.11465492363028
Fe-Zn-O,Zn_Fe2O3_2_1043611_POSCAR,mp-1043611,Zn(Fe2O3)2,,,,,,,,,,22,231.73006557468855,10.53318479884948,106.73620521392237,0.4606057696881823,46.06057696881823
Fe-Zn-O,Zn_Fe2O3_4_1100888_POSCAR,mp-1100888,Zn(Fe2O3)4,,,,,,,,,,126,1425.9320466441543,11.316921005112336,594.7799933888508,0.4171166464689744,41.71166464689744
Fe-Zn-O,Zn_FeO2_2_1042141_POSCAR,mp-1042141,Zn(FeO2)2,,,,,,,,,,28,289.2263445129309,10.329512304033246,126.7656595603454,0.43829223016950275,43.82922301695027
Fe-Zn-O,Zn_FeO2_2_1100838_POSCAR,mp-1100838,Zn(FeO2)2,,,,,,,,,,70,784.254473619439,11.203635337420556,316.9141489008629,0.4040960677447741,40.40960677447741
Fe-Zn-O,Zn_FeO2_2_1340255_POSCAR,mp-1340255,Zn(FeO2)2,,,,,,,,,,28,293.35172248148723,10.476847231481687,126.7656595603454,0.4321285673321564,43.21285673321564
Fe-Zn-O,Zn_FeO2_2_1353844_POSCAR,mp-1353844,Zn(FeO2)2,,,,,,,,,,42,468.6185251550379,11.157583932262806,190.14848934051778,0.4057639191229348,40.57639191229348
Fe-Zn-O,Zn_FeO2_2_1371352_POSCAR,mp-1371352,Zn(FeO2)2,,,,,,,,,,28,275.2349765775327,9.82982059205474,126.7656595603454,0.46057249386193466,46.05724938619347
Fe-Zn-O,Zn_FeO2_2_1376718_POSCAR,mp-1376718,Zn(FeO2)2,,,,,,,,,,28,305.13879771407227,10.89781420407401,126.7656595603454,0.41543605896727065,41.543605896727065
Fe-Zn-O,Zn_FeO2_2_1378434_POSCAR,mp-1378434,Zn(FeO2)2,,,,,,,,,,28,274.28329025862814,9.795831794951004,126.7656595603454,0.46217055162498266,46.21705516249827
Fe-Zn-O,Zn_FeO2_2_1810050_POSCAR,mp-1810050,Zn(FeO2)2,,,,,,,,,,28,305.13737118852976,10.897763256733205,126.7656595603454,0.41543800114219037,41.54380011421904
Fe-Zn-O,Zn_FeO2_2_34140_POSCAR,mp-34140,Zn(FeO2)2,,,,,,,,,,42,473.11012484383764,11.264526781996134,190.14848934051778,0.40191168896096074,40.19116889609607
Fe-Zn-O,Zn_FeO2_2_34425_POSCAR,mp-34425,Zn(FeO2)2,,,,,,,,,,42,473.32199834576414,11.269571389184861,190.14848934051778,0.4017317809125223,40.17317809125223
Fe-Zn-O,Zn_FeO2_2_530392_POSCAR,mp-530392,Zn(FeO2)2,,,,,,,,,,56,626.1885899638427,11.181939106497191,253.53131912069037,0.4048801322542938,40.488013225429384
Fe-Zn-O,Zn_FeO2_2_530413_POSCAR,mp-530413,Zn(FeO2)2,,,,,,,,,,84,939.0457500603219,11.17911607214669,380.2969786810354,0.40498237562611417,40.498237562611415
Fe-Zn-O,Zn_FeO2_2_530636_POSCAR,mp-530636,Zn(FeO2)2,,,,,,,,,,56,623.5033996476053,11.133989279421524,253.53131912069037,0.40662379589908,40.662379589908
Fe-Zn-O,Zn_FeO2_2_531053_POSCAR,mp-531053,Zn(FeO2)2,,,,,,,,,,84,926.3976288513539,11.028543200611356,380.2969786810354,0.41051160628786143,41.05116062878614
Fe-Zn-O,Zn_FeO2_2_531960_POSCAR,mp-531960,Zn(FeO2)2,,,,,,,,,,70,780.2623785050399,11.146605407214857,316.9141489008629,0.4061635645025731,40.616356450257314
Fe-Zn-O,Zn_FeO2_2_532403_POSCAR,mp-532403,Zn(FeO2)2,,,,,,,,,,70,758.1463259223048,10.830661798890068,316.9141489008629,0.4180118508327909,41.801185083279094
Fe-Zn-O,Zn_FeO2_2_677654_POSCAR,mp-677654,Zn(FeO2)2,,,,,,,,,,77,939.2204156962463,12.197667736314887,348.60556379094913,0.37116480643420324,37.116480643420324
Fe-Zn-O,Zn_FeO2_2_743547_POSCAR,mp-743547,Zn(FeO2)2,,,,,,,,,,70,767.9384330657211,10.970549043796016,316.9141489008629,0.41268171412608673,41.26817141260867
Fe-Zn-O,Zn11Fe25O48_1101180_POSCAR,mp-1101180,Zn11Fe25O48,,,,,,,,,,84,940.75572984578,11.199472974354524,382.32485579497654,0.4064018359554949,40.64018359554949
Fe-Zn-O,Zn2Fe7O12_757326_POSCAR,mp-757326,Zn2Fe7O12,,,,,,,,,,42,472.4997370142605,11.249993738434775,194.20424356840016,0.4110145008663547,41.101450086635474
Fe-Zn-O,Zn2Fe9O13_1045954_POSCAR,mp-1045954,Zn2Fe9O13,,,,,,,,,,24,257.41988234408575,10.725828431003572,117.5745490723598,0.45674229978553593,45.67422997855359
Fe-Zn-O,Zn9Fe15O32_766377_POSCAR,mp-766377,Zn9Fe15O32,,,,,,,,,,56,620.3597121739427,11.07785200310612,251.5034420067492,0.4054154985748496,40.54154985748496
Fe-Zn-O,Zn9Fe21O40_776633_POSCAR,mp-776633,Zn9Fe21O40,,,,,,,,,,70,784.0500504979822,11.200715007114031,318.9420260148041,0.4067878393888643,40.67878393888643
Fe-Zn-O,ZnFe5O7_1046059_POSCAR,mp-1046059,ZnFe5O7,,,,,,,,,,26,279.0132513682416,10.731278898778523,128.41289293079723,0.46023940548012876,46.023940548012874
Fe-Zr-O,Zr6Fe2O_1215351_POSCAR,mp-1215351,Zr6Fe2O,,,,,,,,,,9,174.56378066030337,19.395975628922596,155.16821231082193,0.8888912220157243,88.88912220157243
Fe-Zr-S,Zr6FeS2_1207526_POSCAR,mp-1207526,Zr6FeS2,,,,,,,,,,36,689.6144931129033,19.155958142025092,616.1118598960651,0.8934148949146223,89.34148949146223
Hf-Re-O,Hf9Re4O3_1212448_POSCAR,mp-1212448,Hf9Re4O3,,,,,,,,,,32,520.0203474441802,16.25063585763063,526.6873130351552,1.0128205860092632,101.28205860092632
Hf-Re-S,Hf9Re4S_1192774_POSCAR,mp-1192774,Hf9Re4S,,,,,,,,,,28,543.1420396687929,19.397929988171175,529.159846984495,0.974256839531655,97.4256839531655
Hf-Re-S,Hf9Re4S_1399219_POSCAR,mp-1399219,Hf9Re4S,,,,,,,,,,84,1881.389591375447,22.397495135421988,1587.479540953484,0.8437803356788579,84.3780335678858
Hf-W-O,Hf9W4O3_1212452_POSCAR,mp-1212452,Hf9W4O3,,,,,,,,,,32,553.3564553667885,17.29238923021214,553.7829883744799,1.0007708105752715,100.07708105752715
Hf-W-S,Hf9W4S_1193767_POSCAR,mp-1193767,Hf9W4S,,,,,,,,,,28,563.1440477398529,20.11228741928046,556.2555223238197,0.9877677382124878,98.77677382124878
Mn-Ag-O,Mn3_AgO2_4_31239_POSCAR,mp-31239,Mn3(AgO2)4,,,,,,,,,,60,747.3269130663098,12.455448551105162,377.8510770598175,0.5056034654358702,50.56034654358702
Mn-Ag-O,Mn3_AgO2_4_704268_POSCAR,mp-704268,Mn3(AgO2)4,,,,,,,,,,180,2242.4638401630177,12.458132445350099,1133.5532311794586,0.5054945417077735,50.54945417077735
Mn-Ag-O,Mn3_AgO2_4_705778_POSCAR,mp-705778,Mn3(AgO2)4,,,,,,,,,,60,763.2531052961864,12.720885088269773,377.8510770598175,0.4950534422171652,49.50534422171652
Mn-Cd-O,Mn2Cd3O5_760391_POSCAR,mp-760391,Mn2Cd3O5,,,,,,,,,,20,256.286858790631,12.814342939531551,132.08654571619886,0.5153855579622387,51.538555796223875
Mn-Cd-O,Mn2CdO3_1221887_POSCAR,mp-1221887,Mn2CdO3,,,,,,,,,,12,146.24861527519775,12.187384606266479,77.23886187794228,0.5281339705856428,52.813397058564284
Mn-Cd-O,Mn4CdO5_1221716_POSCAR,mp-1221716,Mn4CdO5,,,,,,,,,,10,120.01133753850095,12.001133753850095,63.526940918378095,0.5293411624380735,52.93411624380735
Mn-Cd-O,Mn7CdO12_1105241_POSCAR,mp-1105241,Mn7CdO12,,,,,,,,,,20,211.5352704376892,10.57676352188446,105.7052476023497,0.4997050722729793,49.97050722729793
Mn-Cd-O,Mn7CdO12_1105404_POSCAR,mp-1105404,Mn7CdO12,,,,,,,,,,20,212.40731754502858,10.620365877251428,105.7052476023497,0.49765351224277415,49.76535122427742
Mn-Cd-O,Mn9CdO10_756679_POSCAR,mp-756679,Mn9CdO10,,,,,,,,,,20,234.99311803679169,11.749655901839585,125.7957158668956,0.5353165953021671,53.531659530216714
Mn-Cd-O,MnCd4O5_1176452_POSCAR,mp-1176452,MnCd4O5,,,,,,,,,,40,508.04834215589557,12.70120855389739,269.20575531184016,0.5298821646961184,52.988216469611835
Mn-Cd-O,MnCd4O5_1221762_POSCAR,mp-1221762,MnCd4O5,,,,,,,,,,40,507.5632517644397,12.689081294110993,269.20575531184016,0.5303885858087667,53.03885858087667
Mn-Cd-O,MnCd4O5_753688_POSCAR,mp-753688,MnCd4O5,,,,,,,,,,40,530.3079830388846,13.257699575972115,269.20575531184016,0.5076403975085941,50.76403975085941
Mn-Cd-O,MnCd6O8_752683_POSCAR,mp-752683,MnCd6O8,,,,,,,,,,60,833.5962926257212,13.893271543762019,383.71816470321454,0.4603165442285637,46.03165442285637
Mn-Cd-O,MnCd9O10_757244_POSCAR,mp-757244,MnCd9O10,,,,,,,,,,80,1077.2211405821004,13.465264257276255,543.444174503125,0.5044871048570982,50.448710485709825
Mn-Cd-O,MnCdO2_1221645_POSCAR,mp-1221645,MnCdO2,,,,,,,,,,16,192.05846968074508,12.003654355046567,104.66270379707059,0.5449522948456753,54.49522948456753
Mn-Co-O,Mn_CoO2_2_1222025_POSCAR,mp-1222025,Mn(CoO2)2,,,,,,,,,,14,155.8781559708725,11.134153997919466,65.6496941304577,0.4211603205180657,42.11603205180657
Mn-Co-O,Mn_CoO2_2_767807_POSCAR,mp-767807,Mn(CoO2)2,,,,,,,,,,28,286.2682632359564,10.2238665441413,131.29938826091544,0.4586585560575816,45.86585560575816
Mn-Co-O,Mn2CoO4_1221996_POSCAR,mp-1221996,Mn2CoO4,,,,,,,,,,14,151.76461263715785,10.840329474082704,71.39037246305462,0.47040196803807144,47.04019680380714
Mn-Co-O,Mn2CoO4_766445_POSCAR,mp-766445,Mn2CoO4,,,,,,,,,,28,314.2242335093878,11.222294053906706,142.78074492610907,0.45439125853367174,45.43912585336717
Mn-Co-O,Mn3_CoO4_2_504423_POSCAR,mp-504423,Mn3(CoO4)2,,,,,,,,,,26,255.4384001367044,9.824553851411707,120.28175580413279,0.47088360927629097,47.0883609276291
Mn-Co-O,Mn3CoO8_758012_POSCAR,mp-758012,Mn3CoO8,,,,,,,,,,48,560.0879325893931,11.668498595612355,207.04689002950605,0.36966854306660185,36.96685430666019
Mn-Co-O,Mn3CoO8_773167_POSCAR,mp-773167,Mn3CoO8,,,,,,,,,,24,249.00559088701033,10.37523295362543,103.52344501475324,0.4157474723598813,41.57474723598813
Mn-Co-O,Mn5Co3O16_756965_POSCAR,mp-756965,Mn5Co3O16,,,,,,,,,,24,245.5384447985006,10.230768533270858,100.6531058484548,0.4099280906134885,40.99280906134885
Mn-Co-O,MnCo3O8_757029_POSCAR,mp-757029,MnCo3O8,,,,,,,,,,24,238.7595376491352,9.948314068713968,92.04208834955949,0.3855012003114962,38.55012003114962
Mn-Co-O,MnCo3O8_867992_POSCAR,mp-867992,MnCo3O8,,,,,,,,,,48,520.5217261501101,10.844202628127293,184.08417669911847,0.3536532049500496,35.36532049500496
Mn-Co-O,MnCo9O10_1176471_POSCAR,mp-1176471,MnCo9O10,,,,,,,,,,20,202.14742008847372,10.107371004423687,98.70449740034897,0.4882797779815792,48.82797779815792
Mn-Cu-O,Mn11Cu7O24_760128_POSCAR,mp-760128,Mn11Cu7O24,,,,,,,,,,42,458.0831878334763,10.906742567463722,220.0852744680917,0.48044826859722634,48.04482685972263
Mn-Cu-O,Mn11Cu7O24_765492_POSCAR,mp-765492,Mn11Cu7O24,,,,,,,,,,42,461.31118745357423,10.983599701275576,220.0852744680917,0.47708635830610724,47.708635830610724
Mn-Cu-O,Mn13Cu11O32_759736_POSCAR,mp-759736,Mn13Cu11O32,,,,,,,,,,56,607.2061933620523,10.842967738608078,290.75468073867887,0.4788401105212603,47.88401105212603
Mn-Cu-O,Mn2CuO4_34237_POSCAR,mp-34237,Mn2CuO4,,,,,,,,,,42,467.0691844849328,11.120694868688876,221.7006855993578,0.4746634823357944,47.46634823357944
Mn-Cu-O,Mn2CuO4_530196_POSCAR,mp-530196,Mn2CuO4,,,,,,,,,,56,576.0939712918414,10.287392344497167,295.600914132477,0.5131123199738009,51.31123199738009
Mn-Cu-O,Mn2CuO4_685330_POSCAR,mp-685330,Mn2CuO4,,,,,,,,,,42,470.03950743250044,11.191416843630963,221.7006855993578,0.47166393908110993,47.16639390811099
Mn-Cu-O,Mn2CuO4_698748_POSCAR,mp-698748,Mn2CuO4,,,,,,,,,,84,942.8316234461885,11.224185993407005,443.40137119871514,0.4702869103796262,47.02869103796262
Mn-Cu-O,Mn2CuO4_705869_POSCAR,mp-705869,Mn2CuO4,,,,,,,,,,70,770.67351114968,11.009621587852573,369.50114266559603,0.47945224186358676,47.94522418635868
Mn-Cu-O,Mn3Cu3O8_21784_POSCAR,mp-21784,Mn3Cu3O8,,,,,,,,,,56,604.3052793229464,10.791165702195471,289.1392696074128,0.47846556947402424,47.846556947402426
Mn-Cu-O,Mn8Cu7O20_532104_POSCAR,mp-532104,Mn8Cu7O20,,,,,,,,,,70,733.4782898971366,10.478261284244809,363.0394981405318,0.4949560241127855,49.49560241127855
Mn-Cu-O,Mn9_Cu3O10_2_685488_POSCAR,mp-685488,Mn9(Cu3O10)2,,,,,,,,,,70,769.1685816298628,10.988122594712326,366.2703204030639,0.47618991356477364,47.618991356477366
Mn-Fe-O,Mn_FeO2_2_1192567_POSCAR,mp-1192567,Mn(FeO2)2,,,,,,,,,,14,147.6825880071918,10.548756286227986,70.66940627058719,0.4785222633500013,47.85222633500013
Mn-Fe-O,Mn_FeO2_2_697842_POSCAR,mp-697842,Mn(FeO2)2,,,,,,,,,,70,807.1543693274918,11.530776704678456,353.34703135293546,0.4377688392461266,43.77688392461266
Mn-Fe-O,Mn13Fe11O32_1333722_POSCAR,mp-1333722,Mn13Fe11O32,,,,,,,,,,56,657.6376534123422,11.743529525220396,290.75468073867887,0.4421198804995647,44.21198804995647
Mn-Fe-O,Mn13Fe11O32_758522_POSCAR,mp-758522,Mn13Fe11O32,,,,,,,,,,56,627.2262531637033,11.200468806494701,290.75468073867887,0.46355629929730185,46.355629929730185
Mn-Fe-O,Mn13Fe11O32_762538_POSCAR,mp-762538,Mn13Fe11O32,,,,,,,,,,56,656.1718492192764,11.71735445034422,290.75468073867887,0.4431075199044631,44.31075199044631
Mn-Fe-O,Mn13Fe3O32_771188_POSCAR,mp-771188,Mn13Fe3O32,,,,,,,,,,48,571.996495932171,11.916593665253563,213.68201330090162,0.37357224182408394,37.357224182408395
Mn-Fe-O,Mn17Fe13O40_532236_POSCAR,mp-532236,Mn17Fe13O40,,,,,,,,,,70,826.802654686809,11.811466495525842,364.65490927179786,0.44104225742952935,44.104225742952934
Mn-Fe-O,Mn19Fe17O48_706492_POSCAR,mp-706492,Mn19Fe17O48,,,,,,,,,,84,983.1807076208814,11.704532233581922,435.3243155423848,0.44277141746992826,44.277141746992825
Mn-Fe-O,Mn23FeO32_757698_POSCAR,mp-757698,Mn23FeO32,,,,,,,,,,56,665.055402839867,11.875989336426198,306.9087920513394,0.4614785335790097,46.14785335790097
Mn-Fe-O,Mn2FeO3_761563_POSCAR,mp-761563,Mn2FeO3,,,,,,,,,,12,135.43925067444977,11.286604222870814,71.49170767568882,0.5278507324847118,52.78507324847118
Mn-Fe-O,Mn2FeO4_1307341_POSCAR,mp-1307341,Mn2FeO4,,,,,,,,,,14,162.61281099928064,11.615200785662903,73.90022853311936,0.4544551445792686,45.44551445792686
Mn-Fe-O,Mn2FeO4_1307551_POSCAR,mp-1307551,Mn2FeO4,,,,,,,,,,14,161.91748250498992,11.565534464642138,73.90022853311936,0.45640672884623146,45.64067288462314
Mn-Fe-O,Mn2FeO4_38856_POSCAR,mp-38856,Mn2FeO4,,,,,,,,,,14,162.57214531246038,11.61229609374717,73.90022853311936,0.4545688216827342,45.456882168273424
Mn-Fe-O,Mn2FeO6_752751_POSCAR,mp-752751,Mn2FeO6,,,,,,,,,,36,431.7149287588057,11.992081354411269,157.4345404959606,0.36467244936048415,36.46724493604842
Mn-Fe-O,Mn3Fe5O12_1354810_POSCAR,mp-1354810,Mn3Fe5O12,,,,,,,,,,40,439.5701141796256,10.98925285449064,192.74005195231706,0.4384739674853234,43.84739674853234
Mn-Fe-O,Mn3Fe5O12_757662_POSCAR,mp-757662,Mn3Fe5O12,,,,,,,,,,40,439.5700928182866,10.989252320457165,192.74005195231706,0.43847398879339516,43.847398879339515
Mn-Fe-O,Mn3FeO8_771261_POSCAR,mp-771261,Mn3FeO8,,,,,,,,,,48,573.2355578099755,11.94240745437449,212.06660216963556,0.36994669866577695,36.994669866577695
Mn-Fe-O,Mn4FeO5_1221857_POSCAR,mp-1221857,Mn4FeO5,,,,,,,,,,10,111.1143499381264,11.11143499381264,60.65336381725135,0.5458643627130605,54.58643627130605
Mn-Fe-O,Mn5_FeO3_4_1222437_POSCAR,mp-1222437,Mn5(FeO3)4,,,,,,,,,,42,493.3610188449575,11.74669092487994,218.46986333682565,0.44281946686485474,44.281946686485476
Mn-Fe-O,Mn5_FeO3_4_758400_POSCAR,mp-758400,Mn5(FeO3)4,,,,,,,,,,42,487.4846349170333,11.606777021834127,218.46986333682565,0.44815743448818196,44.815743448818196
Mn-Fe-O,Mn5FeO12_776272_POSCAR,mp-776272,Mn5FeO12,,,,,,,,,,36,427.6364588528194,11.878790523689426,160.66536275849273,0.37570548402139237,37.57054840213924
Mn-Fe-O,Mn7Fe3O20_777317_POSCAR,mp-777317,Mn7Fe3O20,,,,,,,,,,60,719.4161212529216,11.990268687548694,263.4678415807784,0.3662245448738732,36.622454487387316
Mn-Fe-O,Mn7Fe3O20_805897_POSCAR,mp-805897,Mn7Fe3O20,,,,,,,,,,60,719.4159204959915,11.990265341599859,263.4678415807784,0.3662246470708267,36.62246470708267
Mn-Fe-O,Mn9_FeO6_4_769622_POSCAR,mp-769622,Mn9(FeO6)4,,,,,,,,,,37,434.82255684491093,11.751960995808403,168.6840350569488,0.3879376366325763,38.79376366325763
Mn-Fe-O,Mn9FeO10_753618_POSCAR,mp-753618,Mn9FeO10,,,,,,,,,,20,229.76303783305625,11.488151891652812,122.92213876576886,0.5349952713242022,53.49952713242022
Mn-Fe-O,MnFe2O3_761716_POSCAR,mp-761716,MnFe2O3,,,,,,,,,,12,120.57831508660686,10.048192923883905,68.26088541315664,0.5661124503533443,56.611245035334434
Mn-Fe-O,MnFe4O5_1221795_POSCAR,mp-1221795,MnFe4O5,,,,,,,,,,10,108.49332888375051,10.84933288837505,55.80713042345313,0.5143830592869899,51.43830592869899
Mn-Fe-O,MnFeO3_674482_POSCAR,mp-674482,MnFeO3,,,,,,,,,,40,435.42851573630713,10.885712893407678,195.9708742148492,0.45006440123349195,45.00644012334919
Mn-Fe-O,MnFeO3_759744_POSCAR,mp-759744,MnFeO3,,,,,,,,,,40,438.4171176199702,10.960427940499255,195.9708742148492,0.44699640214486597,44.6996402144866
Mn-Hf-O,HfMnO3_754657_POSCAR,mp-754657,HfMnO3,,,,,,,,,,20,239.86518852023724,11.993259426011862,149.24629340364424,0.6222090596987668,62.22090596987668
Mn-Nb-O,Mn27Nb13O60_706836_POSCAR,mp-706836,Mn27Nb13O60,,,,,,,,,,100,1190.3139343382481,11.903139343382481,616.1867261433976,0.517667405520179,51.7667405520179
Mn-Nb-O,Mn3Nb6O11_31908_POSCAR,mp-31908,Mn3Nb6O11,,,,,,,,,,40,497.0086131503288,12.42521532875822,315.7089250504006,0.6352182169424677,63.521821694246775
Mn-Nb-O,Mn4Nb2O9_1222064_POSCAR,mp-1222064,Mn4Nb2O9,,,,,,,,,,30,365.8920496948287,12.19640165649429,185.57872028902563,0.5071952791644614,50.71952791644614
Mn-Nb-O,Mn4Nb2O9_31901_POSCAR,mp-31901,Mn4Nb2O9,,,,,,,,,,30,348.8992462499307,11.62997487499769,185.57872028902563,0.5318977392002964,53.18977392002964
Mn-Nb-O,MnNb3O6_29876_POSCAR,mp-29876,MnNb3O6,,,,,,,,,,40,489.89683352557205,12.247420838139302,295.6184567858547,0.6034300214974215,60.343002149742155
Mn-Nb-O,MnNb4O12_775807_POSCAR,mp-775807,MnNb4O12,,,,,,,,,,68,897.8569305456708,13.203778390377511,398.426783159266,0.44375308537978636,44.37530853797863
Mn-Nb-S,Mn_NbS2_2_1193946_POSCAR,mp-1193946,Mn(NbS2)2,,,,,,,,,,28,480.969459348003,17.177480691000106,270.39490258549665,0.562187260189121,56.2187260189121
Mn-Nb-S,Mn_NbS2_2_1211179_POSCAR,mp-1211179,Mn(NbS2)2,,,,,,,,,,28,512.875679375353,18.31698854911975,270.39490258549665,0.5272133451810757,52.72133451810757
Mn-Nb-S,Mn_NbS2_3_10199_POSCAR,mp-10199,Mn(NbS2)3,,,,,,,,,,20,371.4609332042216,18.57304666021108,191.54668237813422,0.5156576782539493,51.56576782539493
Mn-Nb-S,Mn_NbS2_4_3669_POSCAR,mp-3669,Mn(NbS2)4,,,,,,,,,,26,490.63425865122895,18.870548409662653,247.89591346352017,0.5052560213487637,50.525602134876365
