block,chemsys,metal_1,metal_2,ligand,source,delta_E,dip_x,dip_y,baseline_y,left_anchor,right_anchor,n_points,dip_method,material_id,formula,crystal_system,space_group_symbol,space_group_number,energy_above_hull,formation_energy,predicted_stable,band_gap,is_metal,density,n_sites,cell_volume,volume_per_atom,sphere_volume_sum,packing_fraction,packing_percent
d-block,Fe-Zr-S,Fe,Zr,S,Zr6FeS2_1207526_POSCAR,-0.526448091126119,5.0141226635,-0.7703804259351,-0.243932334808981,4.149618756,8.4721382935,35,local_max_drop,mp-1207526,Zr6FeS2,,,,,,,,,,36,689.6144931129033,19.155958142025092,616.1118598960651,0.8934148949146223,89.34148949146223
d-block,Hf-Re-O,Hf,Re,O,Hf9Re4O3_1212448_POSCAR,-0.3573132958079261,12.1934616695,-0.56378969790222,-0.2064764020942938,10.5116048875,20.6027455794,35,local_max_drop,mp-1212448,Hf9Re4O3,,,,,,,,,,32,520.0203474441802,16.25063585763063,526.6873130351552,1.0128205860092632,101.28205860092632
d-block,Hf-Re-S,Hf,Re,S,Hf9Re4S_1399219_POSCAR,-0.645394856917348,17.552238922,-1.3139133391373,-0.6685184822199519,14.525990832,29.657231282,35,local_max_drop,mp-1399219,Hf9Re4S,,,,,,,,,,84,1881.389591375447,22.397495135421988,1587.479540953484,0.8437803356788579,84.3780335678858
d-block,Hf-Re-S,Hf,Re,S,Hf9Re4S_1192774_POSCAR,-0.3443619697908929,12.4110517,-0.54743463511739,-0.2030726653264971,9.8432479,20.9703977,35,local_max_drop,mp-1192774,Hf9Re4S,,,,,,,,,,28,543.1420396687929,19.397929988171175,529.159846984495,0.974256839531655,97.4256839531655
d-block,Hf-W-O,Hf,W,O,Hf9W4O3_1212452_POSCAR,-0.337457877800983,12.5698171735,-0.5407371240249,-0.203279246223917,10.402607316,21.2386566035,35,local_max_drop,mp-1212452,Hf9W4O3,,,,,,,,,,32,553.3564553667885,17.29238923021214,553.7829883744799,1.0007708105752715,100.07708105752715
d-block,Hf-W-S,Hf,W,S,Hf9W4S_1193767_POSCAR,-0.3212614097832338,12.615791874,-0.52007269749974,-0.1988112877165062,10.440655344,21.316337994,35,local_max_drop,mp-1193767,Hf9W4S,,,,,,,,,,28,563.1440477398529,20.11228741928046,556.2555223238197,0.9877677382124878,98.77677382124878
d-block,Mn-Ag-O,Mn,Ag,O,Mn3_AgO2_4_704268_POSCAR,-0.315894335438202,17.316800973,-1.4569536542589,-1.141059318820698,16.675437974,31.426786951,35,local_max_drop,mp-704268,Mn3(AgO2)4,,,,,,,,,,180,2242.4638401630177,12.458132445350099,1133.5532311794586,0.5054945417077735,50.54945417077735
d-block,Mn-Ag-O,Mn,Ag,O,Mn3_AgO2_4_705778_POSCAR,-0.1138334790865937,11.9995678482,-0.48348454348004,-0.3696510643934462,11.5551394094,21.7769935023,35,local_max_drop,mp-705778,Mn3(AgO2)4,,,,,,,,,,60,763.2531052961864,12.720885088269773,377.8510770598175,0.4950534422171652,49.50534422171652
d-block,Mn-Ag-O,Mn,Ag,O,Mn3_AgO2_4_31239_POSCAR,-0.1062325079755933,12.2509779699,-0.49843407224685,-0.3922015642712566,11.797238045,22.2332563157,35,local_max_drop,mp-31239,Mn3(AgO2)4,,,,,,,,,,60,747.3269130663098,12.455448551105162,377.8510770598175,0.5056034654358702,50.56034654358702
d-block,Mn-Cd-O,Mn,Cd,O,MnCd9O10_757244_POSCAR,-0.2906985595121067,8.2843712113,-0.81657834275118,-0.5258797832390733,7.6216215144,16.2373675741,35,local_max_drop,mp-757244,MnCd9O10,,,,,,,,,,80,1077.2211405821004,13.465264257276255,543.444174503125,0.5044871048570982,50.448710485709825
d-block,Mn-Cd-O,Mn,Cd,O,Mn9CdO10_756679_POSCAR,-0.1965599681524836,10.570082484,-0.29120447966989,-0.0946445115174063,8.0332626879,20.7173616687,35,local_max_drop,mp-756679,Mn9CdO10,,,,,,,,,,20,234.99311803679169,11.749655901839585,125.7957158668956,0.5353165953021671,53.531659530216714
d-block,Mn-Cd-O,Mn,Cd,O,MnCd4O5_753688_POSCAR,-0.17322881640374,8.1357645403,-0.4244739272892,-0.25124511088546,7.1594727955,15.946098499,35,local_max_drop,mp-753688,MnCd4O5,,,,,,,,,,40,530.3079830388846,13.257699575972115,269.20575531184016,0.5076403975085941,50.76403975085941
d-block,Mn-Cd-O,Mn,Cd,O,MnCd4O5_1221762_POSCAR,-0.1668438515937959,4.1011106625,-0.42744099887204,-0.2605971472782441,3.7730218095,8.0381768985,35,local_max_drop,mp-1221762,MnCd4O5,,,,,,,,,,40,507.5632517644397,12.689081294110993,269.20575531184016,0.5303885858087667,53.03885858087667
d-block,Mn-Cd-O,Mn,Cd,O,MnCd4O5_1176452_POSCAR,-0.1607082878678142,8.217927047,-0.42100270502932,-0.2602944171615057,7.5604928832,16.1071370121,35,local_max_drop,mp-1176452,MnCd4O5,,,,,,,,,,40,508.04834215589557,12.70120855389739,269.20575531184016,0.5298821646961184,52.988216469611835
d-block,Mn-Cd-O,Mn,Cd,O,MnCd6O8_752683_POSCAR,-0.1374762891506737,10.7391847743,-0.47243071361141,-0.3349544244607362,10.3096173833,21.0488021576,35,local_max_drop,mp-752683,MnCd6O8,,,,,,,,,,60,833.5962926257212,13.893271543762019,383.71816470321454,0.4603165442285637,46.03165442285637
d-block,Mn-Cd-O,Mn,Cd,O,MnCdO2_1221645_POSCAR,-0.1098764814854249,6.99964425,-0.19574718134839,-0.0858706998629651,5.5997154,13.71930273,35,local_max_drop,mp-1221645,MnCdO2,,,,,,,,,,16,192.05846968074508,12.003654355046567,104.66270379707059,0.5449522948456753,54.49522948456753
d-block,Mn-Cd-O,Mn,Cd,O,Mn2Cd3O5_760391_POSCAR,-0.1093088427344544,6.7655732662,-0.23029166159851,-0.1209828188640555,5.9537044742,13.2605236017,35,local_max_drop,mp-760391,Mn2Cd3O5,,,,,,,,,,20,256.286858790631,12.814342939531551,132.08654571619886,0.5153855579622387,51.538555796223875
d-block,Mn-Cd-O,Mn,Cd,O,Mn4CdO5_1221716_POSCAR,-0.0875976063683448,4.0164601086,-0.13742042025523,-0.0498228138868851,3.0525096826,7.8722618129,35,local_max_drop,mp-1221716,Mn4CdO5,,,,,,,,,,10,120.01133753850095,12.001133753850095,63.526940918378095,0.5293411624380735,52.93411624380735
d-block,Mn-Cd-O,Mn,Cd,O,Mn2CdO3_1221887_POSCAR,-0.0846918644358425,6.1150590222,-0.15656655566572,-0.0718746912298775,5.6258543004,11.9855156835,35,local_max_drop,mp-1221887,Mn2CdO3,,,,,,,,,,12,146.24861527519775,12.187384606266479,77.23886187794228,0.5281339705856428,52.813397058564284
d-block,Mn-Cd-O,Mn,Cd,O,Mn7CdO12_1105404_POSCAR,-0.0770822877813503,8.2364450784,-0.17381993229326,-0.0967376445119096,7.6263380356,14.9476225497,35,local_max_drop,mp-1105404,Mn7CdO12,,,,,,,,,,20,212.40731754502858,10.620365877251428,105.7052476023497,0.49765351224277415,49.76535122427742
d-block,Mn-Cd-O,Mn,Cd,O,Mn7CdO12_1105241_POSCAR,-0.0728132613197234,7.9683545806,-0.17549348188069,-0.1026802205609665,7.6618794044,15.0172836326,35,local_max_drop,mp-1105241,Mn7CdO12,,,,,,,,,,20,211.5352704376892,10.57676352188446,105.7052476023497,0.4997050722729793,49.97050722729793
d-block,Mn-Co-O,Mn,Co,O,MnCo9O10_1176471_POSCAR,-0.1565396751827253,9.7684551226,-0.2563688882298,-0.0998292130470745,8.2055023029,19.1461720402,35,local_max_drop,mp-1176471,MnCo9O10,,,,,,,,,,20,202.14742008847372,10.107371004423687,98.70449740034897,0.4882797779815792,48.82797779815792
d-block,Mn-Co-O,Mn,Co,O,Mn2CoO4_766445_POSCAR,-0.1346654808245387,8.013515374,-0.24807409479938,-0.1134086139748412,6.1642425954,15.1023943586,35,local_max_drop,mp-766445,Mn2CoO4,,,,,,,,,,28,314.2242335093878,11.222294053906706,142.78074492610907,0.45439125853367174,45.43912585336717
d-block,Mn-Co-O,Mn,Co,O,Mn_CoO2_2_767807_POSCAR,-0.118814532011052,7.2393691389,-0.24465437926159,-0.125839847250538,6.4040573152,13.6434264541,35,local_max_drop,mp-767807,Mn(CoO2)2,,,,,,,,,,28,286.2682632359564,10.2238665441413,131.29938826091544,0.4586585560575816,45.86585560575816
d-block,Mn-Co-O,Mn,Co,O,Mn3CoO8_758012_POSCAR,-0.1158914676537554,11.1280527,-0.24199934544232,-0.1261078777885645,10.3037525,20.1953549,35,local_max_drop,mp-758012,Mn3CoO8,,,,,,,,,,48,560.0879325893931,11.668498595612355,207.04689002950605,0.36966854306660185,36.96685430666019
d-block,Mn-Co-O,Mn,Co,O,MnCo3O8_867992_POSCAR,-0.1137754082962472,10.859589,-0.23684795907351,-0.1230725507772627,10.055175,19.708143,35,local_max_drop,mp-867992,MnCo3O8,,,,,,,,,,48,520.5217261501101,10.844202628127293,184.08417669911847,0.3536532049500496,35.36532049500496
d-block,Mn-Co-O,Mn,Co,O,Mn3_CoO4_2_504423_POSCAR,-0.0883417719429967,6.898800188,-0.17864198634033,-0.0903002143973332,5.174100141,12.072900329,35,local_max_drop,mp-504423,Mn3(CoO4)2,,,,,,,,,,26,255.4384001367044,9.824553851411707,120.28175580413279,0.47088360927629097,47.0883609276291
d-block,Mn-Co-O,Mn,Co,O,Mn_CoO2_2_1222025_POSCAR,-0.0682390146640331,6.5394425754,-0.13160164868929,-0.0633626340252568,5.7547094663,12.8173074478,35,local_max_drop,mp-1222025,Mn(CoO2)2,,,,,,,,,,14,155.8781559708725,11.134153997919466,65.6496941304577,0.4211603205180657,42.11603205180657
d-block,Mn-Co-O,Mn,Co,O,Mn2CoO4_1221996_POSCAR,-0.0651661151044457,6.8455484121,-0.11999150553038,-0.0548253904259342,5.0707766015,12.4234026737,35,local_max_drop,mp-1221996,Mn2CoO4,,,,,,,,,,14,151.76461263715785,10.840329474082704,71.39037246305462,0.47040196803807144,47.04019680380714
d-block,Mn-Co-O,Mn,Co,O,Mn3CoO8_773167_POSCAR,-0.0616031184131977,8.0760707986,-0.13044099836483,-0.0688378799516323,7.2107774987,14.1331238975,35,local_max_drop,mp-773167,Mn3CoO8,,,,,,,,,,24,249.00559088701033,10.37523295362543,103.52344501475324,0.4157474723598813,41.57474723598813
d-block,Mn-Co-O,Mn,Co,O,Mn5Co3O16_756965_POSCAR,-0.0580427616109752,7.9461438301,-0.12841345314144,-0.0703706915304647,7.3785621279,13.9057517026,35,local_max_drop,mp-756965,Mn5Co3O16,,,,,,,,,,24,245.5384447985006,10.230768533270858,100.6531058484548,0.4099280906134885,40.99280906134885
d-block,Mn-Co-O,Mn,Co,O,MnCo3O8_757029_POSCAR,-0.0572738565970304,7.5954806555,-0.12873746510388,-0.0714636085068495,7.0328524588,13.7843908192,35,local_max_drop,mp-757029,MnCo3O8,,,,,,,,,,24,238.7595376491352,9.948314068713968,92.04208834955949,0.3855012003114962,38.55012003114962
d-block,Mn-Cu-O,Mn,Cu,O,Mn2CuO4_698748_POSCAR,-0.266180578806617,8.2727912313,-0.63313036815374,-0.366949789347123,7.3535922056,15.0135840865,35,local_max_drop,mp-698748,Mn2CuO4,,,,,,,,,,84,942.8316234461885,11.224185993407005,443.40137119871514,0.4702869103796262,47.02869103796262
d-block,Mn-Cu-O,Mn,Cu,O,Mn2CuO4_705869_POSCAR,-0.2256412270735487,7.7617155734,-0.54104936027768,-0.3154081332041313,7.1646605293,14.6278485806,35,local_max_drop,mp-705869,Mn2CuO4,,,,,,,,,,70,770.67351114968,11.009621587852573,369.50114266559603,0.47945224186358676,47.94522418635868
d-block,Mn-Cu-O,Mn,Cu,O,Mn9_Cu3O10_2_685488_POSCAR,-0.2143545385924049,8.058414614,-0.51728026622746,-0.3029257276350551,7.1630352125,14.6245302255,35,local_max_drop,mp-685488,Mn9(Cu3O10)2,,,,,,,,,,70,769.1685816298628,10.988122594712326,366.2703204030639,0.47618991356477364,47.618991356477366
d-block,Mn-Cu-O,Mn,Cu,O,Mn2CuO4_530196_POSCAR,-0.1818446512256718,6.8617281683,-0.44163207928098,-0.2597874280553082,6.3534520077,12.4527659351,35,local_max_drop,mp-530196,Mn2CuO4,,,,,,,,,,56,576.0939712918414,10.287392344497167,295.600914132477,0.5131123199738009,51.31123199738009
d-block,Mn-Cu-O,Mn,Cu,O,Mn8Cu7O20_532104_POSCAR,-0.1784738028611296,6.8868050246,-0.49581830011707,-0.3173444972559404,6.3766713191,12.4982757853,35,local_max_drop,mp-532104,Mn8Cu7O20,,,,,,,,,,70,733.4782898971366,10.478261284244809,363.0394981405318,0.4949560241127855,49.49560241127855
d-block,Mn-Cu-O,Mn,Cu,O,Mn13Cu11O32_759736_POSCAR,-0.1590016807716204,8.0921894764,-0.40223368600817,-0.2432320052365495,7.4927680337,14.6858253461,35,local_max_drop,mp-759736,Mn13Cu11O32,,,,,,,,,,56,607.2061933620523,10.842967738608078,290.75468073867887,0.4788401105212603,47.88401105212603
d-block,Mn-Cu-O,Mn,Cu,O,Mn2CuO4_685330_POSCAR,-0.1487263994914122,7.876766521,-0.33643523714808,-0.1877088376566677,7.270861404,14.8446753665,35,local_max_drop,mp-685330,Mn2CuO4,,,,,,,,,,42,470.03950743250044,11.191416843630963,221.7006855993578,0.47166393908110993,47.16639390811099
d-block,Mn-Cu-O,Mn,Cu,O,Mn3Cu3O8_21784_POSCAR,-0.144792574406782,11.4135102,-0.39228625548471,-0.2474936810779279,10.568065,20.7134074,35,local_max_drop,mp-21784,Mn3Cu3O8,,,,,,,,,,56,604.3052793229464,10.791165702195471,289.1392696074128,0.47846556947402424,47.846556947402426
d-block,Mn-Cu-O,Mn,Cu,O,Mn2CuO4_34237_POSCAR,-0.1320160341008986,7.936691219,-0.31980107490863,-0.1877850408077313,7.3261765099,14.9576103744,35,local_max_drop,mp-34237,Mn2CuO4,,,,,,,,,,42,467.0691844849328,11.120694868688876,221.7006855993578,0.4746634823357944,47.46634823357944
d-block,Mn-Cu-O,Mn,Cu,O,Mn11Cu7O24_760128_POSCAR,-0.1311785251298005,8.198099311,-0.31414676566556,-0.1829682405357594,7.5908326953,14.8780320829,35,local_max_drop,mp-760128,Mn11Cu7O24,,,,,,,,,,42,458.0831878334763,10.906742567463722,220.0852744680917,0.48044826859722634,48.04482685972263
d-block,Mn-Cu-O,Mn,Cu,O,Mn11Cu7O24_765492_POSCAR,-0.1286675218378201,7.9057663524,-0.31192494513743,-0.1832574232996099,7.32015403,14.3475018988,35,local_max_drop,mp-765492,Mn11Cu7O24,,,,,,,,,,42,461.31118745357423,10.983599701275576,220.0852744680917,0.47708635830610724,47.708635830610724
d-block,Mn-Fe-O,Mn,Fe,O,Mn19Fe17O48_706492_POSCAR,-0.3220387144193556,7.9931539307,-0.7120708919242,-0.3900321775048444,7.0708669387,15.0640208693,35,local_max_drop,mp-706492,Mn19Fe17O48,,,,,,,,,,84,983.1807076208814,11.704532233581922,435.3243155423848,0.44277141746992826,44.277141746992825
d-block,Mn-Fe-O,Mn,Fe,O,Mn17Fe13O40_532236_POSCAR,-0.3036689843975848,7.9780362565,-0.59656876774607,-0.2928997833484852,6.1369509665,15.035529868,35,local_max_drop,mp-532236,Mn17Fe13O40,,,,,,,,,,70,826.802654686809,11.811466495525842,364.65490927179786,0.44104225742952935,44.104225742952934
d-block,Mn-Fe-O,Mn,Fe,O,Mn23FeO32_757698_POSCAR,-0.2889952380919736,8.2074742055,-0.52044787361664,-0.2314526355246664,6.3134416965,15.4679321564,35,local_max_drop,mp-757698,Mn23FeO32,,,,,,,,,,56,665.055402839867,11.875989336426198,306.9087920513394,0.4614785335790097,46.14785335790097
d-block,Mn-Fe-O,Mn,Fe,O,Mn13Fe11O32_762538_POSCAR,-0.2413248780295026,7.8820000171,-0.4771724606893,-0.2358475826597974,6.0630769362,14.8545384938,35,local_max_drop,mp-762538,Mn13Fe11O32,,,,,,,,,,56,656.1718492192764,11.71735445034422,290.75468073867887,0.4431075199044631,44.31075199044631
d-block,Mn-Fe-O,Mn,Fe,O,Mn_FeO2_2_697842_POSCAR,-0.2373153862905861,6.924294776,-0.56299604265356,-0.3256806563629738,6.1253376865,13.0496324625,35,local_max_drop,mp-697842,Mn(FeO2)2,,,,,,,,,,70,807.1543693274918,11.530776704678456,353.34703135293546,0.4377688392461266,43.77688392461266
d-block,Mn-Fe-O,Mn,Fe,O,Mn9FeO10_753618_POSCAR,-0.2041678671243441,8.4106728763,-0.29723461650091,-0.0930667493765658,6.6584493604,17.1717904558,35,local_max_drop,mp-753618,Mn9FeO10,,,,,,,,,,20,229.76303783305625,11.488151891652812,122.92213876576886,0.5349952713242022,53.49952713242022
d-block,Mn-Fe-O,Mn,Fe,O,Mn13Fe11O32_758522_POSCAR,-0.19461885517742,8.0966740252,-0.44120868063183,-0.2465898254544099,7.1970435779,14.6939639716,35,local_max_drop,mp-758522,Mn13Fe11O32,,,,,,,,,,56,627.2262531637033,11.200468806494701,290.75468073867887,0.46355629929730185,46.355629929730185
d-block,Mn-Fe-O,Mn,Fe,O,Mn13Fe11O32_1333722_POSCAR,-0.1818390843082711,7.8883502772,-0.4439303755701,-0.2620912912618289,7.281554102,14.8665062917,35,local_max_drop,mp-1333722,Mn13Fe11O32,,,,,,,,,,56,657.6376534123422,11.743529525220396,290.75468073867887,0.4421198804995647,44.21198804995647
d-block,Mn-Fe-O,Mn,Fe,O,Mn5_FeO3_4_1222437_POSCAR,-0.1813314374887525,7.9002894968,-0.35787432336791,-0.1765428858791574,6.0771457668,14.8890071286,35,local_max_drop,mp-1222437,Mn5(FeO3)4,,,,,,,,,,42,493.3610188449575,11.74669092487994,218.46986333682565,0.44281946686485474,44.281946686485476
d-block,Mn-Fe-O,Mn,Fe,O,MnFeO3_674482_POSCAR,-0.1469385520507833,10.148833526,-0.31667823738297,-0.1697396853321866,9.368154024,19.126647799,35,local_max_drop,mp-674482,MnFeO3,,,,,,,,,,40,435.42851573630713,10.885712893407678,195.9708742148492,0.45006440123349195,45.00644012334919
d-block,Mn-Fe-O,Mn,Fe,O,Mn5_FeO3_4_758400_POSCAR,-0.1468978815178069,7.7533508342,-0.34349146969836,-0.196593588180553,6.8587334302,14.6120842644,35,local_max_drop,mp-758400,Mn5(FeO3)4,,,,,,,,,,42,487.4846349170333,11.606777021834127,218.46986333682565,0.44815743448818196,44.815743448818196
d-block,Mn-Fe-O,Mn,Fe,O,Mn7Fe3O20_777317_POSCAR,-0.1399837756166412,7.8889915957,-0.29192078646933,-0.1519370108526888,7.3046218479,14.3170588219,35,local_max_drop,mp-777317,Mn7Fe3O20,,,,,,,,,,60,719.4161212529216,11.990268687548694,263.4678415807784,0.3662245448738732,36.622454487387316
d-block,Mn-Fe-O,Mn,Fe,O,MnFeO3_759744_POSCAR,-0.1303781623009648,10.1575391709,-0.30370914538136,-0.1733309830803951,9.3761900039,19.1430545913,35,local_max_drop,mp-759744,MnFeO3,,,,,,,,,,40,438.4171176199702,10.960427940499255,195.9708742148492,0.44699640214486597,44.6996402144866
d-block,Mn-Fe-O,Mn,Fe,O,Mn3Fe5O12_757662_POSCAR,-0.1195156399652983,10.1109658965,-0.29190027653771,-0.1723846365724116,9.3331992891,19.055281882,35,local_max_drop,mp-757662,Mn3Fe5O12,,,,,,,,,,40,439.5700928182866,10.989252320457165,192.74005195231706,0.43847398879339516,43.847398879339515
d-block,Mn-Fe-O,Mn,Fe,O,Mn13Fe3O32_771188_POSCAR,-0.1190012505234762,10.237608284,-0.24094933321967,-0.1219480826961937,9.4792669297,18.5793631821,35,local_max_drop,mp-771188,Mn13Fe3O32,,,,,,,,,,48,571.996495932171,11.916593665253563,213.68201330090162,0.37357224182408394,37.357224182408395
d-block,Mn-Fe-O,Mn,Fe,O,Mn3FeO8_771261_POSCAR,-0.1157821845691668,11.2113894754,-0.23657889291723,-0.1207967083480631,10.3809161809,20.3465957146,35,local_max_drop,mp-771261,Mn3FeO8,,,,,,,,,,48,573.2355578099755,11.94240745437449,212.06660216963556,0.36994669866577695,36.994669866577695
d-block,Mn-Fe-O,Mn,Fe,O,Mn2FeO3_761563_POSCAR,-0.1117727026578328,3.98186625,-0.16688091863628,-0.0551082159784471,3.02621835,7.80445785,35,local_max_drop,mp-761563,Mn2FeO3,,,,,,,,,,12,135.43925067444977,11.286604222870814,71.49170767568882,0.5278507324847118,52.78507324847118
d-block,Mn-Fe-O,Mn,Fe,O,MnFe2O3_761716_POSCAR,-0.0998932351487932,8.57429905,-0.15443851313035,-0.0545452779815568,6.85943924,16.805626138,35,local_max_drop,mp-761716,MnFe2O3,,,,,,,,,,12,120.57831508660686,10.048192923883905,68.26088541315664,0.5661124503533443,56.611245035334434
d-block,Mn-Fe-O,Mn,Fe,O,Mn4FeO5_1221857_POSCAR,-0.099479535209247,3.9259861613,-0.1463124028162,-0.0468328676069529,2.9837494826,7.6949328762,35,local_max_drop,mp-1221857,Mn4FeO5,,,,,,,,,,10,111.1143499381264,11.11143499381264,60.65336381725135,0.5458643627130605,54.58643627130605
d-block,Mn-Fe-O,Mn,Fe,O,Mn7Fe3O20_805897_POSCAR,-0.0931618761426091,8.7379793479,-0.21762417363558,-0.1244622974929709,8.1554473914,14.2720329349,35,local_max_drop,mp-805897,Mn7Fe3O20,,,,,,,,,,60,719.4159204959915,11.990265341599859,263.4678415807784,0.3662246470708267,36.62246470708267
d-block,Mn-Fe-O,Mn,Fe,O,Mn5FeO12_776272_POSCAR,-0.0917910969069838,8.0123361494,-0.17970519884235,-0.0879141019353661,7.153871562,14.0215882615,35,local_max_drop,mp-776272,Mn5FeO12,,,,,,,,,,36,427.6364588528194,11.878790523689426,160.66536275849273,0.37570548402139237,37.57054840213924
d-block,Mn-Fe-O,Mn,Fe,O,Mn9_FeO6_4_769622_POSCAR,-0.0913907803763677,17.3091268544,-0.19865228013713,-0.1072614997607622,16.0269693096,31.4128598469,35,local_max_drop,mp-769622,Mn9(FeO6)4,,,,,,,,,,37,434.82255684491093,11.751960995808403,168.6840350569488,0.3879376366325763,38.79376366325763
d-block,Mn-Fe-O,Mn,Fe,O,Mn2FeO6_752751_POSCAR,-0.0794424420799311,7.9156656441,-0.17088207729267,-0.0914396352127388,7.3293200408,14.36546728,35,local_max_drop,mp-752751,Mn2FeO6,,,,,,,,,,36,431.7149287588057,11.992081354411269,157.4345404959606,0.36467244936048415,36.46724493604842
d-block,Mn-Fe-O,Mn,Fe,O,MnFe4O5_1221795_POSCAR,-0.0726512666801102,6.7894223057,-0.12079060937227,-0.0481393426921598,5.1599609524,13.3072677192,35,local_max_drop,mp-1221795,MnFe4O5,,,,,,,,,,10,108.49332888375051,10.84933288837505,55.80713042345313,0.5143830592869899,51.43830592869899
d-block,Mn-Fe-O,Mn,Fe,O,Mn3Fe5O12_1354810_POSCAR,-0.0696021574444967,11.7080587061,-0.17182883956794,-0.1022266821234433,10.1469842119,19.1231625532,35,local_max_drop,mp-1354810,Mn3Fe5O12,,,,,,,,,,40,439.5701141796256,10.98925285449064,192.74005195231706,0.4384739674853234,43.84739674853234
d-block,Mn-Fe-O,Mn,Fe,O,Mn_FeO2_2_1192567_POSCAR,-0.0644318855929126,3.72947875,-0.12672061982625,-0.0622887342333373,2.83440385,7.30977835,35,local_max_drop,mp-1192567,Mn(FeO2)2,,,,,,,,,,14,147.6825880071918,10.548756286227986,70.66940627058719,0.4785222633500013,47.85222633500013
d-block,Mn-Fe-O,Mn,Fe,O,Mn2FeO4_1307341_POSCAR,-0.0634743871933968,6.8209398554,-0.12422160632221,-0.0607472191288131,6.2962521742,12.854848189,35,local_max_drop,mp-1307341,Mn2FeO4,,,,,,,,,,14,162.61281099928064,11.615200785662903,73.90022853311936,0.4544551445792686,45.44551445792686
d-block,Mn-Fe-O,Mn,Fe,O,Mn2FeO4_38856_POSCAR,-0.0596061030197468,6.8234687407,-0.12569867768357,-0.0660925746638231,6.2985865299,12.8596141651,35,local_max_drop,mp-38856,Mn2FeO4,,,,,,,,,,14,162.57214531246038,11.61229609374717,73.90022853311936,0.4545688216827342,45.456882168273424
d-block,Mn-Fe-O,Mn,Fe,O,Mn2FeO4_1307551_POSCAR,-0.05626972657879,6.8534572847,-0.11863077121177,-0.0623610446329799,6.3262682628,12.9161310365,35,local_max_drop,mp-1307551,Mn2FeO4,,,,,,,,,,14,161.91748250498992,11.565534464642138,73.90022853311936,0.45640672884623146,45.64067288462314
d-block,Mn-Hf-O,Mn,Hf,O,HfMnO3_754657_POSCAR,-0.0395516863150679,7.034326,-0.15333788199659,-0.113786195681522,6.222673,7.575428,35,local_max_drop,mp-754657,HfMnO3,,,,,,,,,,20,239.86518852023724,11.993259426011862,149.24629340364424,0.6222090596987668,62.22090596987668
d-block,Mn-Nb-O,Mn,Nb,O,Mn27Nb13O60_706836_POSCAR,-0.2269212626693078,5.9178867334,-0.9059523547011,-0.6790310920317922,5.4444557947,6.6280331414,35,local_max_drop,mp-706836,Mn27Nb13O60,,,,,,,,,,100,1190.3139343382481,11.903139343382481,616.1867261433976,0.517667405520179,51.7667405520179
d-block,Mn-Nb-O,Mn,Nb,O,Mn3Nb6O11_31908_POSCAR,-0.1885945081225786,7.6866213069,-0.39399595064778,-0.2054014425252013,6.3613417713,12.9877394497,35,local_max_drop,mp-31908,Mn3Nb6O11,,,,,,,,,,40,497.0086131503288,12.42521532875822,315.7089250504006,0.6352182169424677,63.521821694246775
d-block,Mn-Nb-O,Mn,Nb,O,MnNb4O12_775807_POSCAR,-0.1149855808424206,11.3879998131,-0.29015759324381,-0.1751720124013893,9.869599838,18.6003996947,35,local_max_drop,mp-775807,MnNb4O12,,,,,,,,,,68,897.8569305456708,13.203778390377511,398.426783159266,0.44375308537978636,44.37530853797863
d-block,Mn-Nb-O,Mn,Nb,O,MnNb3O6_29876_POSCAR,-0.111817030081357,9.2590727865,-0.33910334945941,-0.2272863193780529,8.6205160426,15.6446402254,35,local_max_drop,mp-29876,MnNb3O6,,,,,,,,,,40,489.89683352557205,12.247420838139302,295.6184567858547,0.6034300214974215,60.343002149742155
